from,to,rel
ANGPTL2,肿瘤,Anatomy_Disease
小鼠角膜组织,血管炎症,Anatomy_Disease
PPARγ激动剂,胰岛素抵抗,Anatomy_Disease
PPARγ激动剂,肥胖,Anatomy_Disease
特异性酪氨酸激酶受体Tie-2,内皮损伤,Anatomy_Disease
血管周围细胞,内皮损伤,Anatomy_Disease
细胞外基质,内皮损伤,Anatomy_Disease
肿瘤细胞,结直肠癌,Anatomy_Disease
消化道,肿瘤,Anatomy_Disease
肿瘤细胞,糖尿病,Anatomy_Disease
AMPK,结直肠癌,Anatomy_Disease
肿瘤细胞,肝癌,Anatomy_Disease
恶性癌细胞,结直肠癌,Anatomy_Disease
雷帕霉素靶蛋白,结直肠癌,Anatomy_Disease
癌细胞,结直肠癌,Anatomy_Disease
癌细胞,肝癌,Anatomy_Disease
PPARβ/δ,2型糖尿病,Anatomy_Disease
β-arrestin2,2型糖尿病,Anatomy_Disease
NFATc3,2型糖尿病,Anatomy_Disease
垂体,胰岛细胞瘤,Anatomy_Disease
下丘脑,胰岛细胞瘤,Anatomy_Disease
脂肪组织,β细胞功能紊乱,Anatomy_Disease
肝脏,β细胞功能紊乱,Anatomy_Disease
RBP4,β细胞功能紊乱,Anatomy_Disease
APPL1,T2DM,Anatomy_Disease
胰腺β细胞,T2DM,Anatomy_Disease
APPL1基因,T2DM,Anatomy_Disease
SAD-A,胰岛素瘤,Anatomy_Disease
胰岛,胰岛素瘤,Anatomy_Disease
microRNA-24,MODY,Anatomy_Disease
素β细胞,MODY,Anatomy_Disease
D2,T2DM,Anatomy_Disease
D1,T2DM,Anatomy_Disease
磷酸化细胞周期蛋白D1,T2DM,Anatomy_Disease
p38激酶,T2DM,Anatomy_Disease
TLR3,T2DM,Anatomy_Disease
胃肠,糖尿病,Anatomy_Disease
TCF7L2,T2DM,Anatomy_Disease
GLP-1启动子,T2DM,Anatomy_Disease
γ-氨基丁酸,糖尿病,Anatomy_Disease
GABA,糖尿病,Anatomy_Disease
巨噬细胞,T2DM,Anatomy_Disease
IL-1RA,糖尿病,Anatomy_Disease
TM4,高血压,Anatomy_Disease
TM4,高糖,Anatomy_Disease
TM4,脂肪肝,Anatomy_Disease
TM4,糖尿病,Anatomy_Disease
GLUT-2,代谢性疾病,Anatomy_Disease
PPARδ,代谢综合征,Anatomy_Disease
PPARβ/δ,代谢综合征,Anatomy_Disease
PPARγ,代谢综合征,Anatomy_Disease
PPARα,代谢综合征,Anatomy_Disease
PPAR,代谢综合征,Anatomy_Disease
过氧化物酶体增殖物活化受体,代谢综合征,Anatomy_Disease
PPARδ,2型糖尿病,Anatomy_Disease
胰腺,T2DM,Anatomy_Disease
α细胞,T2DM,Anatomy_Disease
胰岛微循环,糖尿病,Anatomy_Disease
巨噬细胞,代谢性炎症综合征,Anatomy_Disease
脑,代谢性炎症综合征,Anatomy_Disease
胰,代谢性炎症综合征,Anatomy_Disease
胰岛,遗传性肥胖,Anatomy_Disease
microRNA-24,遗传性肥胖,Anatomy_Disease
β细胞,遗传性肥胖,Anatomy_Disease
CCKR,糖尿病,Anatomy_Disease
GMRP1,胰岛细胞瘤,Anatomy_Disease
miRNA145,脂肪肝,Anatomy_Disease
miRNA145,动脉粥样硬化,Anatomy_Disease
足趾,微血管病变,Anatomy_Disease
神经组织,微血管病变,Anatomy_Disease
心肌,微血管病变,Anatomy_Disease
红细胞,CKD,Anatomy_Disease
肾脏微循环,糖尿病肾病,Anatomy_Disease
神经内膜,糖尿病神经病变,Anatomy_Disease
神经细胞,糖尿病神经病变,Anatomy_Disease
感觉神经,自主神经受损,Anatomy_Disease
血管,CKD,Anatomy_Disease
视网膜,2型糖尿病,Anatomy_Disease
肾脏微循环,高尿酸血症,Anatomy_Disease
视网膜,糖尿病性视网膜病变,Anatomy_Disease
肾脏,糖尿病性视网膜病变,Anatomy_Disease
心肌,糖尿病性视网膜病变,Anatomy_Disease
神经组织,糖尿病性视网膜病变,Anatomy_Disease
足趾,糖尿病性视网膜病变,Anatomy_Disease
肾脏,糖尿病性肾病,Anatomy_Disease
心肌,心肌病变,Anatomy_Disease
神经组织,糖尿病性神经系统病变,Anatomy_Disease
足趾,糖尿病足,Anatomy_Disease
肾脏,1型糖尿病,Anatomy_Disease
肾脏,肾脏疾病相关死亡,Anatomy_Disease
肾小球,老年糖尿病,Anatomy_Disease
甲状腺激素,原发性甲减,Anatomy_Disease
下丘脑-垂体-甲状腺轴,亚临床甲减,Anatomy_Disease
外周脱碘酶,原发性甲减,Anatomy_Disease
外周脱碘酶,中枢性甲减,Anatomy_Disease
冠状动脉微血管,亚临床甲减,Anatomy_Disease
心血管,DTC,Anatomy_Disease
甲状腺,甲状腺功能减退症,Anatomy_Disease
甲状腺,甲状腺疾病,Anatomy_Disease
甲状腺,自身免疫性甲减,Anatomy_Disease
催产素受体,肥胖,Anatomy_Disease
脑室,肥胖,Anatomy_Disease
附睾,动脉粥样硬化,Anatomy_Disease
催产素,肥胖,Anatomy_Disease
催产素,2型糖尿病,Anatomy_Disease
3T3-L1脂肪细胞,肥胖,Anatomy_Disease
内脏脂肪,糖耐量受损,Anatomy_Disease
内脏脂肪,腹型肥胖,Anatomy_Disease
腹部,中心性肥胖,Anatomy_Disease
肋骨,腹型肥胖,Anatomy_Disease
骨盆,腹型肥胖,Anatomy_Disease
肝细胞,高胰岛素血症,Anatomy_Disease
内脏脂肪,脂肪肝,Anatomy_Disease
内脏脂肪,冠状动脉疾病,Anatomy_Disease
β细胞,内脏型肥胖,Anatomy_Disease
皮下脂肪,2型糖尿病,Anatomy_Disease
内脏脂肪,高甘油三酯血症,Anatomy_Disease
胰岛细胞,肥胖,Anatomy_Disease
MAPKs,糖尿病,Anatomy_Disease
内脏脂肪组织,2型糖尿病,Anatomy_Disease
SLC17A1,高尿酸血症,Anatomy_Disease
SLC17A1,原发性高尿酸血症,Anatomy_Disease
转运蛋白,原发性高尿酸血症,Anatomy_Disease
Na+依赖磷酸盐转运蛋白体,原发性高尿酸血症,Anatomy_Disease
肾小管细胞,原发性高尿酸血症,Anatomy_Disease
肾近端小管,原发性高尿酸血症,Anatomy_Disease
肾脏,原发性高尿酸血症,Anatomy_Disease
SLC17A1基因,原发性高尿酸血症,Anatomy_Disease
SLC17A1基因,高尿酸血症,Anatomy_Disease
SLCl7A1,痛风,Anatomy_Disease
SLCl7A3,痛风,Anatomy_Disease
SLCl7A4,痛风,Anatomy_Disease
SLCl7Al,痛风,Anatomy_Disease
肾脏近曲小管,痛风,Anatomy_Disease
SLC17A1基因,痛风,Anatomy_Disease
SLCl7A1,高尿酸血症,Anatomy_Disease
肾脏近曲小管,高尿酸血症,Anatomy_Disease
成骨细胞,超重,Anatomy_Disease
骨骼,超重,Anatomy_Disease
PPAR-γ,超重,Anatomy_Disease
胰岛素样生长因子,肥胖,Anatomy_Disease
胰岛素样生长因子,骨质疏松,Anatomy_Disease
IGF,肥胖,Anatomy_Disease
IGF,骨质疏松,Anatomy_Disease
IGF-2,肥胖,Anatomy_Disease
IGF-2,骨质疏松,Anatomy_Disease
LEPR,肥胖,Anatomy_Disease
LEPR,骨质疏松,Anatomy_Disease
白细胞介素6,肥胖,Anatomy_Disease
白细胞介素6,骨质疏松,Anatomy_Disease
IL-6,骨质疏松,Anatomy_Disease
TNF-α,骨质疏松,Anatomy_Disease
PPAR-γ,骨质疏松,Anatomy_Disease
间充质细胞,肥胖,Anatomy_Disease
骨髓脂肪组织,肥胖,Anatomy_Disease
脂肪,腹型肥胖,Anatomy_Disease
破骨细胞,代谢综合征,Anatomy_Disease
成骨细胞,代谢综合征,Anatomy_Disease
成骨细胞,MS,Anatomy_Disease
肌肉,代谢综合征,Anatomy_Disease
骨骼,代谢综合征,Anatomy_Disease
自主神经系统,糖尿病,Anatomy_Disease
心血管系统,糖尿病,Anatomy_Disease
副交感神经系统,糖尿病,Anatomy_Disease
交感,糖尿病,Anatomy_Disease
心脏迷走神经,糖尿病,Anatomy_Disease
迷走神经,糖尿病,Anatomy_Disease
自主神经,糖尿病,Anatomy_Disease
交感神经,糖尿病,Anatomy_Disease
Fetuin-A,DN,Anatomy_Disease
Fetuin-A,糖尿病,Anatomy_Disease
胎球蛋白A,糖尿病,Anatomy_Disease
Fetuin-A,外周血管疾病,Anatomy_Disease
Fetuin-A,冠状动脉疾病,Anatomy_Disease
Fetuin-A,心血管疾病,Anatomy_Disease
胎球蛋白A,外周血管疾病,Anatomy_Disease
胎球蛋白A,冠状动脉疾病,Anatomy_Disease
胎球蛋白A,心血管疾病,Anatomy_Disease
Fetuin-A,NAFLD,Anatomy_Disease
皮下脂肪组织,动脉粥样硬化,Anatomy_Disease
Fetuin-A,T2DM,Anatomy_Disease
Fetuin-A,代谢性综合征,Anatomy_Disease
Fetuin-A,2型糖尿病,Anatomy_Disease
Fetuin-A,糖尿病微血管病变,Anatomy_Disease
炎症因子,亚临床动脉粥样硬化,Anatomy_Disease
PAI-1,亚临床As,Anatomy_Disease
MBL,亚临床As,Anatomy_Disease
肝脏,亚临床As,Anatomy_Disease
左,亚临床As,Anatomy_Disease
右颈总动脉,亚临床As,Anatomy_Disease
MBL,大血管并发症,Anatomy_Disease
脂肪组织,2型糖尿病合并MS,Anatomy_Disease
肝脏,2型糖尿病合并MS,Anatomy_Disease
肝脏,As,Anatomy_Disease
炎症因子,代谢综合征,Anatomy_Disease
纤溶酶原激活物抑制物-1,亚临床As,Anatomy_Disease
甲状腺激素,甲状腺激素不敏感综合征,Anatomy_Disease
甲状腺激素,THIS,Anatomy_Disease
TH,THIS,Anatomy_Disease
TH,甲状腺激素不敏感综合征,Anatomy_Disease
甲状腺激素受体,THIS,Anatomy_Disease
TR,THIS,Anatomy_Disease
β基因,THIS,Anatomy_Disease
TH,甲状腺激素抵抗综合征,Anatomy_Disease
TR基因,甲状腺激素抵抗综合征,Anatomy_Disease
TRβ基因,RTH,Anatomy_Disease
TH,RTH,Anatomy_Disease
TR基因,RTH,Anatomy_Disease
TRα基因,RTH,Anatomy_Disease
TH,甲亢,Anatomy_Disease
T3,甲亢,Anatomy_Disease
TRβ1基因,甲亢,Anatomy_Disease
TRβ突变基因,RTH,Anatomy_Disease
MCT8基因,THIS,Anatomy_Disease
MCT8,THIS,Anatomy_Disease
TRβ基因,THIS,Anatomy_Disease
垂体5忆脱碘酶,THIS,Anatomy_Disease
垂体,THIS,Anatomy_Disease
5忆脱碘酶,THIS,Anatomy_Disease
T4,THIS,Anatomy_Disease
T3,THIS,Anatomy_Disease
SBP2,THIS,Anatomy_Disease
ROS,神经衰弱,Anatomy_Disease
SBP2基因,不育症,Anatomy_Disease
TRβ基因,甲状腺激素抵抗综合征,Anatomy_Disease
TH,矮小症,Anatomy_Disease
垂体-甲状腺轴,矮小症,Anatomy_Disease
心肌,矮小症,Anatomy_Disease
TRα,矮小症,Anatomy_Disease
TRβ受体,RTH,Anatomy_Disease
血清碘化甲状腺原氨酸,THIS,Anatomy_Disease
SBP2基因,THIS,Anatomy_Disease
左叶,良性病变,Anatomy_Disease
峡部,良性病变,Anatomy_Disease
右肺下叶后基底段,肿瘤,Anatomy_Disease
小分子多靶点酪氨酸激酶抑制剂,肿瘤,Anatomy_Disease
受体酪氨酸激酶,肿瘤,Anatomy_Disease
血管内皮生长因子受体(VEGFR)-1,肿瘤,Anatomy_Disease
VEGFR-2,肿瘤,Anatomy_Disease
VEGFR-3,肿瘤,Anatomy_Disease
血小板衍生生长因子受体(PDGFR)-α,肿瘤,Anatomy_Disease
PDGFR-β,肿瘤,Anatomy_Disease
c-KIT,肿瘤,Anatomy_Disease
胎肝酪氨酸激酶,肿瘤,Anatomy_Disease
集落刺激因子-1,肿瘤,Anatomy_Disease
RET,肿瘤,Anatomy_Disease
T细胞,自身免疫性疾病,Anatomy_Disease
MSCs,1型糖尿病,Anatomy_Disease
MSCs,LADA,Anatomy_Disease
间充质干细胞,LADA,Anatomy_Disease
间充质干细胞,1型糖尿病,Anatomy_Disease
T细胞,NOD,Anatomy_Disease
MSCs,NOD,Anatomy_Disease
MSCs,糖尿病足,Anatomy_Disease
MSCs,糖尿病周围神经病变,Anatomy_Disease
MSCs,糖尿病视网膜病变,Anatomy_Disease
MSCs,糖尿病肾病,Anatomy_Disease
MSCs,肿瘤,Anatomy_Disease
胰岛素分泌细胞,肿瘤,Anatomy_Disease
内皮细胞,视网膜病变,Anatomy_Disease
胰岛β细胞,糖尿病足,Anatomy_Disease
胰岛β细胞,糖尿病周围神经病变,Anatomy_Disease
胰岛β细胞,糖尿病视网膜病变,Anatomy_Disease
AMP活化的蛋白激酶,胰岛素抵抗,Anatomy_Disease
血清,2型糖尿病,Anatomy_Disease
血清,肥胖,Anatomy_Disease
脂肪细胞,T2DM,Anatomy_Disease
脂肪组织,T2DM,Anatomy_Disease
脂质,高脂血症,Anatomy_Disease
脂质,IR,Anatomy_Disease
脂质,2型糖尿病,Anatomy_Disease
胰腺组织,胰腺纤维化,Anatomy_Disease
胰岛,胰腺纤维化,Anatomy_Disease
细胞外基质,胰腺纤维化,Anatomy_Disease
细胞外基质,2型糖尿病,Anatomy_Disease
胰岛正常组织,2型糖尿病,Anatomy_Disease
脂肪因子分泌型卷曲相关蛋白5,肥胖,Anatomy_Disease
脂肪因子分泌型卷曲相关蛋白5,2型糖尿病,Anatomy_Disease
sfrp5,肥胖,Anatomy_Disease
sfrp5,2型糖尿病,Anatomy_Disease
sfrp5基因,肥胖,Anatomy_Disease
分泌型卷曲相关蛋白5,肥胖,Anatomy_Disease
分泌型卷曲相关蛋白5,肥胖相关代谢性疾病,Anatomy_Disease
sfrp5,肥胖相关代谢性疾病,Anatomy_Disease
近端肾小管,T2DM,Anatomy_Disease
磺脲类受体1,T2DM,Anatomy_Disease
心肌细胞,心血管事件死亡,Anatomy_Disease
血管平滑肌细胞,心血管事件死亡,Anatomy_Disease
肾脏,T2DM合并肾功能不全,Anatomy_Disease
心肌细胞,T2DM,Anatomy_Disease
血管平滑肌细胞,T2DM,Anatomy_Disease
胰岛β细胞,糖耐量受损,Anatomy_Disease
胰腺,CHI,Anatomy_Disease
KATP-HI,CHI,Anatomy_Disease
GDH-HI,CHI,Anatomy_Disease
GCK-HI,CHI,Anatomy_Disease
HNF4A-HI,CHI,Anatomy_Disease
HADH-HI,CHI,Anatomy_Disease
UCP2-HI,CHI,Anatomy_Disease
MCT-1-HI,CHI,Anatomy_Disease
胰岛素,CHI,Anatomy_Disease
ABCC8显性遗传基因,KATP-HI,Anatomy_Disease
ABCC8,KATP-HI,Anatomy_Disease
KCNJ11基因,KATP-HI,Anatomy_Disease
ABCC8显性遗传基因,CHI,Anatomy_Disease
微淋巴管,糖尿病,Anatomy_Disease
微循环,糖尿病,Anatomy_Disease
内分泌细胞团,糖尿病,Anatomy_Disease
毛细血管网,糖尿病,Anatomy_Disease
胰腺外分泌部,糖尿病,Anatomy_Disease
内分泌器官,糖尿病,Anatomy_Disease
内分泌部,糖尿病,Anatomy_Disease
外分泌部,糖尿病,Anatomy_Disease
周细胞,糖尿病,Anatomy_Disease
胰岛周围微淋巴管,糖尿病,Anatomy_Disease
胸导管,糖尿病,Anatomy_Disease
静脉循环,糖尿病,Anatomy_Disease
胰岛周细胞,糖尿病,Anatomy_Disease
胰岛毛细血管,糖尿病,Anatomy_Disease
胰岛微血管壁,糖尿病,Anatomy_Disease
平滑肌细胞,糖尿病,Anatomy_Disease
α-平滑肌肌动蛋白,糖尿病,Anatomy_Disease
胰岛小动脉,糖尿病,Anatomy_Disease
活性氧簇,胰岛损伤,Anatomy_Disease
胰岛微血管内皮细胞,胰岛损伤,Anatomy_Disease
单核细胞,胰岛损伤,Anatomy_Disease
胰岛,胰岛损伤,Anatomy_Disease
生长因子-A,糖尿病,Anatomy_Disease
血管生长素Ang-1,糖尿病,Anatomy_Disease
内皮细胞一氧化氮合酶,胰岛素抵抗,Anatomy_Disease
血管内皮细胞,胰岛素抵抗,Anatomy_Disease
微循环,胰岛素抵抗,Anatomy_Disease
PI3K-MAPK信号通路,2型糖尿病,Anatomy_Disease
外周肌肉组织,2型糖尿病,Anatomy_Disease
微循环毛细血管网,2型糖尿病,Anatomy_Disease
非营养性毛细血管,2型糖尿病,Anatomy_Disease
营养性毛细血管,2型糖尿病,Anatomy_Disease
胰腺微循环,糖尿病,Anatomy_Disease
视网膜,微循环功能障碍,Anatomy_Disease
微血管,微循环功能异常,Anatomy_Disease
微淋巴管,微循环功能异常,Anatomy_Disease
视网膜微循环,糖尿病,Anatomy_Disease
微血管周细胞,糖尿病,Anatomy_Disease
黏附分子,糖尿病,Anatomy_Disease
黏附分子受体,糖尿病,Anatomy_Disease
周细胞炎症因子,糖尿病视网膜病变,Anatomy_Disease
肾脏系膜区细胞外基质,DN,Anatomy_Disease
肾小管基底膜,DN,Anatomy_Disease
神经微血管,糖尿病足,Anatomy_Disease
微血管,糖尿病足,Anatomy_Disease
神经内膜,糖尿病足,Anatomy_Disease
神经元,糖尿病,Anatomy_Disease
神经细胞,糖尿病,Anatomy_Disease
皮肤微循环,糖尿病,Anatomy_Disease
足部微循环,糖尿病,Anatomy_Disease
胰岛微循环,代谢障碍,Anatomy_Disease
胰岛小动脉,代谢障碍,Anatomy_Disease
毛细血管,代谢障碍,Anatomy_Disease
胰岛,代谢障碍,Anatomy_Disease
胰岛微血管内皮细胞,胰岛功能受损,Anatomy_Disease
单核细胞,胰岛功能受损,Anatomy_Disease
胰岛,胰岛功能受损,Anatomy_Disease
微血管,胰岛素抵抗,Anatomy_Disease
视网膜微循环,视网膜微循环毛细血管增生,Anatomy_Disease
肾脏微循环,糖尿病,Anatomy_Disease
肾脏微循环,微血管并发症,Anatomy_Disease
肾脏微循环,终末期肾病,Anatomy_Disease
肾脏微循环,DN),Anatomy_Disease
神经微血管,糖尿病神经病变,Anatomy_Disease
足部微循环,软组织感染,Anatomy_Disease
足部微循环,骨髓炎,Anatomy_Disease
血管内皮细胞,软组织感染,Anatomy_Disease
血管内皮细胞,骨髓炎,Anatomy_Disease
白细胞,软组织感染,Anatomy_Disease
白细胞,骨髓炎,Anatomy_Disease
SFRP5,糖尿病,Anatomy_Disease
p-JNK,糖尿病,Anatomy_Disease
Wnt5a蛋白,肥胖,Anatomy_Disease
Wnt5a蛋白,糖尿病,Anatomy_Disease
SFRP5,T2DM,Anatomy_Disease
SFRP5,肥胖,Anatomy_Disease
JNK,肥胖,Anatomy_Disease
分泌型卷曲相关蛋白5,糖尿病,Anatomy_Disease
(SFRP5,糖尿病,Anatomy_Disease
SRPF5,肥胖,Anatomy_Disease
SRPF5,糖尿病,Anatomy_Disease
Wnt5a,肥胖,Anatomy_Disease
Wnt5a,糖尿病,Anatomy_Disease
JNK1,糖尿病,Anatomy_Disease
胰岛素受体底物-1,糖尿病,Anatomy_Disease
SFRP5,糖耐量改变,Anatomy_Disease
SFRP5,IGT,Anatomy_Disease
胰岛素,糖耐量改变,Anatomy_Disease
肝脏组织,糖尿病,Anatomy_Disease
肱动脉,高血压,Anatomy_Disease
心外膜下冠脉,冠状动脉病变,Anatomy_Disease
胰腺,胰岛β细胞功能受损,Anatomy_Disease
脂肪细胞,冠状动脉病变,Anatomy_Disease
右上臂,高血压,Anatomy_Disease
髓过氧化物酶,心血管疾病,Anatomy_Disease
MPO,心血管疾病,Anatomy_Disease
血管内皮细胞,冠状动脉病变,Anatomy_Disease
胰腺,糖代谢紊乱,Anatomy_Disease
周围神经,认知功能障碍,Anatomy_Disease
中枢神经系统,认知功能障碍,Anatomy_Disease
中枢神经系统,糖尿病,Anatomy_Disease
脑,AD,Anatomy_Disease
中枢神经,老年糖尿病,Anatomy_Disease
大脑皮层,中枢神经系统损害,Anatomy_Disease
白质,中枢神经系统损害,Anatomy_Disease
淀粉样蛋白β42,AD,Anatomy_Disease
脑脊液,AD,Anatomy_Disease
大脑,AD,Anatomy_Disease
内嗅皮质区,AD,Anatomy_Disease
胰岛素受体,AD,Anatomy_Disease
Tau蛋白,AD,Anatomy_Disease
AGE受体,糖尿病,Anatomy_Disease
脑血管,AD,Anatomy_Disease
AGER,AD,Anatomy_Disease
神经生长因子受体p75,糖尿病,Anatomy_Disease
ADP-核糖聚合酶,糖尿病,Anatomy_Disease
胰岛素样生长因子I(IGF-I)受体,AD,Anatomy_Disease
胰岛素降解酶,AD,Anatomy_Disease
IDE,AD,Anatomy_Disease
β淀粉样蛋白,AD,Anatomy_Disease
Aβ,中枢神经系统炎症,Anatomy_Disease
神经细胞,认知功能障碍,Anatomy_Disease
Tau蛋白,认知功能障碍,Anatomy_Disease
Aβ,认知功能障碍,Anatomy_Disease
IDE,认知功能障碍,Anatomy_Disease
AGE,AD,Anatomy_Disease
RAGE,AD,Anatomy_Disease
下丘脑,2型糖尿病,Anatomy_Disease
垂体,2型糖尿病,Anatomy_Disease
肾上腺,2型糖尿病,Anatomy_Disease
胰岛素样生长因子,糖尿病,Anatomy_Disease
Aβ,外周高胰岛素血症,Anatomy_Disease
胰岛素样生长因子,胰岛素受损,Anatomy_Disease
大脑,老年2型糖尿,Anatomy_Disease
IDE,外周高胰岛素血症,Anatomy_Disease
大脑,认知功能障碍,Anatomy_Disease
GLP-1,胰腺癌,Anatomy_Disease
胰升糖素样肽1,胰腺癌,Anatomy_Disease
GLP-1受体,胰腺癌,Anatomy_Disease
促凋亡蛋白Bax,胰腺癌,Anatomy_Disease
抗凋亡蛋白Bcl2,胰腺癌,Anatomy_Disease
胰岛素受体,胰腺癌,Anatomy_Disease
INSR,胰腺癌,Anatomy_Disease
胰岛素样生长因子1受体,胰腺癌,Anatomy_Disease
Erk1/2,胰腺癌,Anatomy_Disease
Akt蛋白,胰腺癌,Anatomy_Disease
IGF-1R,胰腺癌,Anatomy_Disease
肿瘤细胞,高胰岛素血症,Anatomy_Disease
GLP-1,急性胰腺炎,Anatomy_Disease
胰升糖素样肽1,急性胰腺炎,Anatomy_Disease
GLP-1,慢性胰腺炎,Anatomy_Disease
GLP-1,癌前病变,Anatomy_Disease
INSR,糖尿病,Anatomy_Disease
胰岛素样生长因子1受体,糖尿病,Anatomy_Disease
IGF-1R,糖尿病,Anatomy_Disease
GLP-1R,胰腺癌,Anatomy_Disease
胰岛组织,胰腺癌,Anatomy_Disease
Bax,胰腺癌,Anatomy_Disease
Bcl2,胰腺癌,Anatomy_Disease
p-Erk1/2,胰腺癌,Anatomy_Disease
p-Akt,胰腺癌,Anatomy_Disease
葡萄糖合成酶激酶-3,结肠癌,Anatomy_Disease
GSK3,结肠癌,Anatomy_Disease
Erk1/2,结肠癌,Anatomy_Disease
GLP-1,乳腺癌,Anatomy_Disease
Erk,胰腺癌,Anatomy_Disease
INSR,高胰岛素血症,Anatomy_Disease
IFG-1R,高胰岛素血症,Anatomy_Disease
MEK,胰腺癌,Anatomy_Disease
PI3k,胰腺癌,Anatomy_Disease
胰岛,胰腺癌,Anatomy_Disease
胰腺,胰腺癌,Anatomy_Disease
INSR,2型糖尿病,Anatomy_Disease
IFG-1R,2型糖尿病,Anatomy_Disease
甲状腺,产科并发症,Anatomy_Disease
促甲状腺激素受体抗体,自身免疫性甲状腺疾病,Anatomy_Disease
甲状腺球蛋白抗体,自身免疫性甲状腺疾病,Anatomy_Disease
甲状腺自身抗体,自身免疫性甲状腺疾病,Anatomy_Disease
妊娠期甲状腺自身抗体,自身免疫性甲状腺疾病,Anatomy_Disease
胎盘,妊娠不良结局,Anatomy_Disease
甲状腺,妊娠不良结局,Anatomy_Disease
胎盘,流产,Anatomy_Disease
子宫,胎儿窘迫,Anatomy_Disease
子宫,胎窘,Anatomy_Disease
甲状腺自身抗体,AITD,Anatomy_Disease
甲状腺球蛋白抗体,AITD,Anatomy_Disease
促甲状腺激素受体抗体,AITD,Anatomy_Disease
妊娠期甲状腺自身抗体,AITD,Anatomy_Disease
甲状腺,流产,Anatomy_Disease
GRN,肥胖,Anatomy_Disease
PGRN,肥胖,Anatomy_Disease
皮肤组织,肥胖,Anatomy_Disease
胃肠道系统,肥胖,Anatomy_Disease
生殖器官,肥胖,Anatomy_Disease
乳腺上皮组织,肥胖,Anatomy_Disease
PGRN,神经系统疾病,Anatomy_Disease
PGRN,肿瘤,Anatomy_Disease
PGRN,FTLD,Anatomy_Disease
PGRN,阿尔茨海默病,Anatomy_Disease
PGRN,脂代谢紊乱,Anatomy_Disease
基质细胞,肥胖,Anatomy_Disease
基质细胞,脂代谢紊乱,Anatomy_Disease
脂肪细胞,脂代谢紊乱,Anatomy_Disease
PGRN,胰岛素抵抗,Anatomy_Disease
SOCS3,胰岛素抵抗,Anatomy_Disease
PGRN,炎症,Anatomy_Disease
β细胞,PGRN,Anatomy_Disease
肾脏,慢性肾脏疾病,Anatomy_Disease
肾脏血管,动脉粥样硬化,Anatomy_Disease
炎症因子,糖尿病肾病,Anatomy_Disease
促纤维化因子,糖尿病肾病,Anatomy_Disease
肾脏血管,持续性白蛋白尿,Anatomy_Disease
肾脏血管,高血压,Anatomy_Disease
炎症因子,血管内皮功能障碍,Anatomy_Disease
促纤维化因子,血管内皮功能障碍,Anatomy_Disease
肾,血管内皮功能障碍,Anatomy_Disease
肾小管,2型糖尿病,Anatomy_Disease
钠-葡萄糖共转运蛋白2,2型糖尿病,Anatomy_Disease
心血管,心血管并发症,Anatomy_Disease
甲状腺组织,甲减,Anatomy_Disease
小肠,甲减,Anatomy_Disease
神经细胞,新生儿黄疸,Anatomy_Disease
NADPH,糖尿病血管并发症,Anatomy_Disease
ROS,动脉粥样硬化,Anatomy_Disease
HO-1,CVD,Anatomy_Disease
UGT1A1,CVD,Anatomy_Disease
视网膜,微动脉瘤,Anatomy_Disease
视网膜毛细血管,微动脉瘤,Anatomy_Disease
植物神经,DPN,Anatomy_Disease
神经细胞,代谢性神经病变,Anatomy_Disease
海马,糖尿病神经病变,Anatomy_Disease
含血红素(heme)蛋白,糖尿病及其慢性并发症,Anatomy_Disease
致炎糖蛋白,代谢综合征,Anatomy_Disease
BVR,代谢综合征,Anatomy_Disease
HO,代谢综合征,Anatomy_Disease
血管病变,糖尿病,Anatomy_Disease
葡萄糖转移酶4,2型糖尿病,Anatomy_Disease
GLUT4,2型糖尿病,Anatomy_Disease
HO-1,2型糖尿病,Anatomy_Disease
氧化LDL,动脉粥样硬化,Anatomy_Disease
ox-LDL,粥样硬化,Anatomy_Disease
富脂质细胞,粥样硬化,Anatomy_Disease
HO-1,冠心病,Anatomy_Disease
血管内皮,粥样硬化,Anatomy_Disease
血管内皮,DN,Anatomy_Disease
角膜神经纤维,2型糖尿病,Anatomy_Disease
CNFs,2型糖尿病,Anatomy_Disease
HO-1,糖尿病,Anatomy_Disease
神经细胞,糖尿病多神经病变,Anatomy_Disease
海马,2型糖尿病,Anatomy_Disease
Nrf2,糖尿病血管并发症,Anatomy_Disease
巨噬细胞,粥样硬化,Anatomy_Disease
胆道,2型糖尿病,Anatomy_Disease
胆,脂肪肝,Anatomy_Disease
脾脏,脂肪肝,Anatomy_Disease
胆汁,胆囊结石,Anatomy_Disease
肝X受体,糖尿病,Anatomy_Disease
LXR,糖尿病,Anatomy_Disease
脂肪酸合成酶,糖尿病,Anatomy_Disease
近曲小管上皮细胞,糖尿病,Anatomy_Disease
MCT细胞,糖尿病,Anatomy_Disease
HEK293细胞,糖尿病,Anatomy_Disease
肾脏,脂质代谢紊乱,Anatomy_Disease
LXR,脂质代谢紊乱,Anatomy_Disease
肝X受体,DN,Anatomy_Disease
LXR,DN,Anatomy_Disease
核受体超家族,DN,Anatomy_Disease
活化型固醇调节元件结合蛋白,DN,Anatomy_Disease
FAS,糖尿病,Anatomy_Disease
SREBP-1c,糖尿病,Anatomy_Disease
脂质过氧化物体增殖物激活受体,DN,Anatomy_Disease
PPARs,DN,Anatomy_Disease
